id,fecha_publicacion,ciudad,zona,tipo,area,dormitorios,banos,precio_millones,precio_m2,segmento,precio_estimado,diferencia_pct,estado_precio,dias_publicado,esta_activo
cZ+NY3kYhZ3XtNwzXYWs8A==,2020-10-07,Cali,Sin dato,Casa,85.0,3.0,1.0,150.0,1764705.8823529412,Económicos estándar,126.97729062213833,18.131359761308133,Por encima del valor estimado,2.0,False
FY3p+CXwQH05E73AxEx+rw==,2020-10-07,Sin dato,Sin dato,Casa,98.0,3.0,2.0,160.0,1632653.0612244897,Económicos estándar,167.57655092206875,-4.521247680764246,Cerca del valor estimado,37.0,False
8Xzc5y8LldcTCBFKK93BVw==,2020-10-07,Medellín,Robledo,Casa,74.0,3.0,2.0,155.0,2094594.5945945946,Económicos estándar,265.9573579326337,-41.71998052437373,Por debajo del valor estimado,2.0,False
LeDYJXiMia9tMWFQtqnb5A==,2020-10-07,Bogotá D.C,Zona Noroccidental,Casa,63.0,3.0,2.0,175.0,2777777.777777778,Económicos estándar,215.72383461692272,-18.877763177740253,Por debajo del valor estimado,2.0,False
rTWBhITwkoVLuJEmcrPYzw==,2020-10-07,Bogotá D.C,Zona Noroccidental,Casa,99.0,4.0,2.0,190.0,1919191.9191919193,Económicos estándar,300.81990662492035,-36.839286292012915,Por debajo del valor estimado,2.0,False
5ECazs7zG/qD+ha0DPFmJg==,2020-10-07,Bogotá D.C,Zona Noroccidental,Casa,73.0,3.0,2.0,320.0,4383561.643835616,Económicos estándar,252.0921809626343,26.937693496900312,Por encima del valor estimado,2.0,False
8NH3NTh/zgV6fShVOiUS3g==,2020-10-07,Cali,Sin dato,Casa,180.0,3.0,3.0,520.0,2888888.888888889,Económicos estándar,424.8166008800205,22.405762609748354,Por encima del valor estimado,2.0,False
dLxsI8apfQM6Fk+QbRDmkQ==,2020-10-07,Chía,Sin dato,Casa,158.0,3.0,3.0,585.0,3702531.64556962,Económicos estándar,502.38615321692396,16.4442921553621,Por encima del valor estimado,37.0,False
ZEmGIA29kWRJTw1q9zesmQ==,2020-10-07,Medellín,El Poblado,Casa,147.0,3.0,3.0,500.0,3401360.544217687,Económicos estándar,524.73399053305,-4.713624613477782,Cerca del valor estimado,2.0,False
I8cRpBRD74CQGQvbTiLHLA==,2020-10-07,Cali,Sin dato,Casa,189.0,5.0,4.0,250.0,1322751.3227513228,Grandes propiedades,454.3039224861238,-44.970759083059434,Por debajo del valor estimado,1.0,False
TL3z1KtV34p7eEG8TmX2rg==,2020-10-07,Bogotá D.C,Zona Norte,Casa,550.0,3.0,4.0,1800.0,3272727.272727273,Grandes propiedades,2567.1133055497653,-29.88233140669584,Por debajo del valor estimado,2.0,False
1dZ14Oh+hH6A7F/JGnNU2A==,2020-10-07,Puerto Colombia,Sin dato,Casa,247.0,3.0,4.0,1200.0,4858299.5951417005,Amplios de precio alto,585.3189361936716,105.01643220422676,Por encima del valor estimado,,True
opRatNdzjOstCZdWPJROCA==,2020-10-07,Medellín,Santa Cruz,Casa,220.0,4.0,5.0,750.0,3409090.909090909,Amplios de precio alto,875.1325173682583,-14.298693613232766,Cerca del valor estimado,104.0,False
12wROcWC79Ylxc9Kho4peA==,2020-10-07,Cali,Sin dato,Casa,200.0,6.0,6.0,580.0,2900000.0,Grandes propiedades,458.14121324078707,26.598520988149378,Por encima del valor estimado,2.0,False
Y6XtWQdnoXNyiqBksxUu3w==,2020-10-07,Cali,Sin dato,Apartamento,42.0,1.0,1.0,160.0,3809523.8095238097,Compactos en zona cara,147.43845288890194,8.519858195041873,Cerca del valor estimado,2.0,False
dkl/UrgdGEJVIcg2eMzpJA==,2020-10-07,Bogotá D.C,Zona Norte,Apartamento,50.0,2.0,1.0,240.0,4800000.0,Compactos en zona cara,154.77229139270614,55.06651600256035,Por encima del valor estimado,2.0,False
eweF9sCbbgdc/Jk4ORYDPQ==,2020-10-07,Bogotá D.C,Zona Norte,Apartamento,46.0,2.0,1.0,160.0,3478260.8695652173,Económicos estándar,149.6402309393449,6.923117530374793,Cerca del valor estimado,35.0,False
MsyztGhZxkObratYf7rcAQ==,2020-10-07,Bogotá D.C,Zona Centro,Apartamento,35.0,1.0,1.0,220.0,6285714.285714285,Compactos en zona cara,230.76248155498908,-4.663878409725133,Cerca del valor estimado,9.0,False
VP30abRQmPJxEf+6p4QMmw==,2020-10-07,Bogotá D.C,Zona Chapinero,Apartamento,31.0,1.0,1.0,180.0,5806451.612903226,Compactos en zona cara,193.41643893676024,-6.936555657064343,Cerca del valor estimado,2.0,False
2wFQCfLfGfCVXZTtl8ZNew==,2020-10-07,Cali,Sin dato,Apartamento,70.0,3.0,2.0,230.0,3285714.285714286,Económicos estándar,207.77661163347477,10.695808441485255,Cerca del valor estimado,2.0,False
1bGwe7Kbv8Zwoattm24+4Q==,2020-10-07,Cali,Sin dato,Apartamento,62.0,3.0,2.0,165.0,2661290.3225806453,Económicos estándar,170.1983601450242,-3.054295082863742,Cerca del valor estimado,2.0,False
1OgGlKPfc0jS+1Jn31//xw==,2020-10-07,Cali,Sin dato,Apartamento,75.0,3.0,2.0,250.0,3333333.3333333335,Económicos estándar,254.8146789327509,-1.8894825654928435,Cerca del valor estimado,217.0,False
CAWFfwN84+AqnZ8YMP9yvQ==,2020-10-07,Cali,Sin dato,Apartamento,60.0,2.0,2.0,170.0,2833333.3333333335,Económicos estándar,180.7954723512463,-5.971096626951502,Cerca del valor estimado,2.0,False
QeDmoVRT+cpJkoqLX6zp+A==,2020-10-07,Bello,Sin dato,Apartamento,65.0,3.0,2.0,217.0,3338461.5384615385,Económicos estándar,217.20203323259886,-0.09301627134517196,Cerca del valor estimado,18.0,False
lnNgjmr6W4w7KBeIkpIfjA==,2020-10-07,Envigado,Sin dato,Apartamento,92.0,3.0,2.0,510.0,5543478.260869565,Compactos en zona cara,417.33087691306264,22.205192142119397,Por encima del valor estimado,153.0,False
gdzZX/PonXCSViywJWZxAQ==,2020-10-07,Envigado,Sin dato,Apartamento,79.0,2.0,2.0,425.0,5379746.835443038,Compactos en zona cara,394.3657890999388,7.767968659243405,Cerca del valor estimado,154.0,False
7k7P+M6VDqF8VQk6/TiMDA==,2020-10-07,Cartagena,Sin dato,Apartamento,96.0,2.0,2.0,300.0,3125000.0,Económicos estándar,467.7932626789024,-35.86910630520928,Por debajo del valor estimado,,True
mDhkoN5rDyFr08rFMMl/cg==,2020-10-07,Bogotá D.C,Zona Norte,Apartamento,74.0,1.0,2.0,550.0,7432432.432432433,Compactos en zona cara,558.2404947270288,-1.4761549555910118,Cerca del valor estimado,2.0,False
bWzyZeG1CzQpj/ZglXrBJA==,2020-10-07,Bogotá D.C,Zona Suroccidental,Apartamento,55.0,3.0,2.0,225.0,4090909.090909091,Económicos estándar,197.15723506548866,14.12211168677779,Cerca del valor estimado,2.0,False
fi4KyahrC8882wsqpajP9Q==,2020-10-07,Bogotá D.C,Zona Noroccidental,Apartamento,66.0,3.0,2.0,237.0,3590909.090909091,Económicos estándar,265.53122722756706,-10.74496115785096,Cerca del valor estimado,2.0,False
MXCmvBP5pqnnj0VSYI0Sbg==,2020-10-07,Bogotá D.C,Zona Norte,Apartamento,60.0,2.0,2.0,290.0,4833333.333333333,Compactos en zona cara,340.6038133375951,-14.85708948520735,Cerca del valor estimado,8.0,False
ATpK+OWisGxo3ruQivdGIg==,2020-10-07,Bogotá D.C,Zona Suroccidental,Apartamento,62.0,3.0,2.0,230.0,3709677.419354839,Económicos estándar,239.25136532245503,-3.8667972949647944,Cerca del valor estimado,160.0,False
IuMBHaRa8SPetazeAJRecA==,2020-10-07,Bogotá D.C,Zona Norte,Apartamento,87.0,3.0,2.0,370.0,4252873.563218391,Económicos estándar,428.10165232506006,-13.571929005530475,Cerca del valor estimado,2.0,False
jz1V6b32LWCsucHJ/QbTLw==,2020-10-07,Bogotá D.C,Zona Occidental,Apartamento,115.0,3.0,2.0,570.0,4956521.739130435,Económicos estándar,572.248298794329,-0.39288868120114073,Cerca del valor estimado,9.0,False
pJgJVA2qjzOtnrGTWc3c6w==,2020-10-07,Barranquilla,Sin dato,Apartamento,80.0,2.0,2.0,290.0,3625000.0,Económicos estándar,270.65570183287235,7.147197726162292,Cerca del valor estimado,2.0,False
C9Z6B2/wE90dRhCvxfq46g==,2020-10-07,Barranquilla,Sin dato,Apartamento,81.0,3.0,2.0,287.692,3551753.0864197533,Económicos estándar,242.36023617440816,18.70429099308603,Por encima del valor estimado,37.0,False
62cm0v7j0RzzvkHwqCZesw==,2020-10-07,Cali,Sin dato,Apartamento,175.0,3.0,3.0,750.0,4285714.285714285,Amplios de precio alto,544.628195772099,37.70862504405469,Por encima del valor estimado,2.0,False
LGoflVltorXFpDVbUOFjrg==,2020-10-07,Cartagena,Sin dato,Apartamento,262.0,4.0,3.0,1300.0,4961832.0610687025,Amplios de precio alto,1182.1362374810465,9.970404322441158,Cerca del valor estimado,309.0,False
PnZuWfIeVYDE5pgthbymjw==,2020-10-07,Bogotá D.C,Zona Noroccidental,Apartamento,118.0,4.0,3.0,670.0,5677966.101694915,Amplios de precio alto,532.9376390106032,25.71827376348433,Por encima del valor estimado,279.0,False
zqhHm068hAf092LMFFSVoA==,2020-10-07,Bogotá D.C,Zona Norte,Apartamento,94.0,3.0,3.0,400.0,4255319.14893617,Económicos estándar,502.5944911048563,-20.412975653458165,Por debajo del valor estimado,2.0,False
tYttpXG1C7Anwej+ur1MpA==,2020-10-07,Bogotá D.C,Zona Noroccidental,Apartamento,112.0,3.0,3.0,710.0,6339285.714285715,Amplios de precio alto,647.2976379477457,9.68678987475559,Cerca del valor estimado,36.0,False
Tf0D5Dg8l9zbuLHLzyrvcQ==,2020-10-07,Bogotá D.C,Zona Chapinero,Apartamento,250.0,3.0,3.0,1625.0,6500000.0,Amplios de precio alto,1730.4953563511085,-6.096251917922168,Cerca del valor estimado,37.0,False
dm43b6HFBP2EOn8HDQycLw==,2020-10-07,Bogotá D.C,Zona Chapinero,Apartamento,140.0,2.0,3.0,1550.0,11071428.57142857,Compactos en zona cara,970.402626768347,59.72751487306244,Por encima del valor estimado,18.0,False
td7Qgp107JpJQWFCIXioFA==,2020-10-07,Bogotá D.C,Zona Norte,Apartamento,160.0,3.0,3.0,1250.0,7812500.0,Amplios de precio alto,925.3787910259274,35.07981943417777,Por encima del valor estimado,2.0,False
mhBsKPPbfGuNgJUqlUkGwA==,2020-10-07,Bogotá D.C,Zona Noroccidental,Apartamento,92.0,3.0,3.0,360.0,3913043.4782608696,Económicos estándar,484.5114739799982,-25.698354046644994,Por debajo del valor estimado,2.0,False
gN3Bl6IYnMJBVRtCD5hFXQ==,2020-10-07,Cali,Sin dato,Apartamento,460.0,4.0,4.0,1395.0,3032608.695652174,Grandes propiedades,1666.9447856959127,-16.313964807321543,Por debajo del valor estimado,252.0,False
mfKvFM4hI3nP3z242GIslg==,2020-10-07,Bogotá D.C,Zona Norte,Apartamento,178.0,3.0,4.0,1250.0,7022471.91011236,Amplios de precio alto,1184.8458935635856,5.498951955722657,Cerca del valor estimado,2.0,False
gV+Toc18tk4xwj2bvIvutQ==,2020-10-07,Bogotá D.C,Zona Chapinero,Apartamento,326.0,3.0,4.0,2650.0,8128834.355828221,Amplios de precio alto,2402.1019084407953,10.320048899179108,Cerca del valor estimado,18.0,False
4Yqjl57BwzsAlFuG5DlU5w==,2020-10-07,Bogotá D.C,Zona Norte,Apartamento,170.0,3.0,4.0,1280.0,7529411.764705882,Amplios de precio alto,1099.9973373534274,16.363918032715933,Por encima del valor estimado,2.0,False
1xv6D3opsg8EYL+ZrrIw0Q==,2020-10-07,Bogotá D.C,Zona Norte,Apartamento,120.0,3.0,4.0,550.0,4583333.333333333,Amplios de precio alto,680.0981083439136,-19.129314836753714,Por debajo del valor estimado,2.0,False
ZYWU+x0eJOY54+/BzuQOXg==,2020-10-07,Bogotá D.C,Zona Noroccidental,Apartamento,487.0,4.0,4.0,2220.0,4558521.560574949,Grandes propiedades,2921.033734169332,-23.999508323675293,Por debajo del valor estimado,18.0,False
Wme9mhuFLMbOPhzBEN03xQ==,2020-10-07,Bogotá D.C,Zona Chapinero,Apartamento,711.0,5.0,6.0,2150.0,3023909.9859353025,Grandes propiedades,3101.3060991769407,-30.674369725368578,Por debajo del valor estimado,18.0,False
PyglZfPh2vKmaX+Pu0oIgQ==,2020-11-28,Bucaramanga,Mejoras Públicas,Apartamento,83.0,3.0,2.0,230.0,2771084.3373493976,Económicos estándar,241.43892054320608,-4.737811334423631,Cerca del valor estimado,21.0,False
AFBEd2WjyrI86R+hpJ7moQ==,2020-11-28,Barranquilla,Sin dato,Casa,190.0,4.0,1.0,310.0,1631578.9473684211,Económicos estándar,291.09012208162596,6.4962279664960345,Cerca del valor estimado,130.0,False
93mVIr/elH0AFZU7AABDjQ==,2020-11-28,Santafé de Antioquia,Sin dato,Casa,211.0,2.0,1.0,520.0,2464454.9763033176,Económicos estándar,340.6903590882132,52.63126358834212,Por encima del valor estimado,3.0,False
FQQ1a2NHoSXG8zuOsl2SDQ==,2020-11-28,Manizales,Sin dato,Apartamento,46.0,3.0,1.0,130.0,2826086.9565217393,Económicos estándar,117.73457549535668,10.417861068456526,Cerca del valor estimado,3.0,False
FkN6y04lqGc3NmOB43f7Hw==,2020-11-28,Cali,Sin dato,Casa,120.0,3.0,2.0,250.0,2083333.3333333333,Económicos estándar,255.84744039378677,-2.285518426444564,Cerca del valor estimado,3.0,False
YO5Ra3SOlzrSkRJt9ZNfVQ==,2020-11-28,Palmira,Sin dato,Casa,54.0,3.0,2.0,90.0,1666666.6666666667,Económicos estándar,137.71633737016154,-34.648276509058576,Por debajo del valor estimado,13.0,False
rK8msC5b6vhA3C1f4MPqFg==,2020-11-28,Cali,Sin dato,Apartamento,84.0,3.0,2.0,340.0,4047619.0476190476,Económicos estándar,270.19295121495173,25.835999226165356,Por encima del valor estimado,29.0,False
jezTtnfFPtbqhCJhk5t/9g==,2020-11-28,Cali,Sin dato,Apartamento,59.0,3.0,2.0,100.0,1694915.2542372881,Económicos estándar,158.16005134047214,-36.77290873867424,Por debajo del valor estimado,75.0,False
XCVOPf6+fOuE4VdvCO+ONg==,2020-11-28,Chía,Sin dato,Apartamento,57.0,3.0,2.0,220.0,3859649.1228070175,Económicos estándar,191.25038500419677,15.032448167449362,Por encima del valor estimado,3.0,False
+i9H+woefpeu7zT+MFoKQA==,2020-11-28,Itagui,Sin dato,Apartamento,64.0,2.0,2.0,270.0,4218750.0,Compactos en zona cara,261.4577288311925,3.2671710287526836,Cerca del valor estimado,,True
4EknYQ3vCNlHQqmOSWSqZA==,2020-11-28,Pereira,Sin dato,Apartamento,98.0,2.0,2.0,390.0,3979591.836734694,Económicos estándar,317.7811855537912,22.72595664225824,Por encima del valor estimado,3.0,False
9de8jyXUQpCY8iFAEaKcyQ==,2020-11-28,Mosquera,Sin dato,Apartamento,42.0,3.0,2.0,130.0,3095238.095238095,Económicos estándar,120.72320910548768,7.6843474947773105,Cerca del valor estimado,19.0,False
E1ncHjVnwsJFMyJ2IwPqaQ==,2020-11-28,Copacabana,Sin dato,Apartamento,75.0,3.0,2.0,245.0,3266666.6666666665,Económicos estándar,252.65270123451947,-3.028940991775114,Cerca del valor estimado,3.0,False
Xr4h0GVThr49byafN+mMjg==,2020-11-28,Copacabana,Sin dato,Apartamento,56.0,2.0,2.0,189.26,3379642.8571428573,Económicos estándar,173.70215931591127,8.956619045704404,Cerca del valor estimado,3.0,False
1xXsAKlaVf9olYTcE3mXGQ==,2020-11-28,Puerto Colombia,Sin dato,Apartamento,150.0,3.0,2.0,160.0,1066666.6666666667,Económicos estándar,430.59236606981074,-62.841886524746315,Por debajo del valor estimado,166.0,False
GTJ2zzk5XxGPFi+3y5d4Og==,2020-11-28,Jamundí,Sin dato,Casa,215.0,2.0,3.0,370.0,1720930.2325581396,Económicos estándar,411.5486638751139,-10.095686736993517,Cerca del valor estimado,3.0,False
52YjROFlZMZwksRlHrl8WA==,2020-11-28,Cali,Sin dato,Apartamento,130.0,4.0,3.0,270.0,2076923.076923077,Económicos estándar,390.5395826632501,-30.864882335675446,Por debajo del valor estimado,88.0,False
+k3IH9ZqJMPqntjHy8aQYg==,2020-11-28,Cali,Sin dato,Apartamento,85.0,4.0,3.0,250.0,2941176.470588235,Económicos estándar,272.1626189025218,-8.14315316037563,Cerca del valor estimado,116.0,False
+VbGJOncpGlv+RY3nDrhLA==,2020-11-28,Barranquilla,Sin dato,Apartamento,192.0,3.0,3.0,950.0,4947916.666666667,Amplios de precio alto,616.5598537896763,54.08074239035167,Por encima del valor estimado,166.0,False
WEPK/NpSQSkdS/7Lqo4spQ==,2020-11-28,Sin dato,Sin dato,Casa,170.0,5.0,4.0,260.0,1529411.7647058824,Grandes propiedades,389.4682065807977,-33.24230435069895,Por debajo del valor estimado,241.0,False
udLTFptZTuVlVGxunFhm/Q==,2020-11-28,Cali,Sin dato,Casa,254.0,5.0,4.0,460.0,1811023.622047244,Grandes propiedades,619.3661367335875,-25.730521460868438,Por debajo del valor estimado,3.0,False
5tIRgQ6sAQPUV65RxfrCcQ==,2020-11-28,Tabio,Sin dato,Casa,575.0,3.0,4.0,3500.0,6086956.521739131,Grandes propiedades,1161.3113595028206,201.38342928966236,Por encima del valor estimado,59.0,False
4xvatpIwaz9rI9j+8S6f3A==,2020-11-28,Cali,Sin dato,Apartamento,286.0,3.0,4.0,1400.0,4895104.895104895,Amplios de precio alto,1227.9334602549393,14.012692488185543,Cerca del valor estimado,3.0,False
MrAZWkOg75RftLmQkuAtag==,2020-11-28,Sin dato,Sin dato,Casa,335.0,5.0,6.0,900.0,2686567.1641791044,Grandes propiedades,1102.6485118654216,-18.378341754852418,Por debajo del valor estimado,3.0,False
Fbj972W2zAdg8pTKeqCuFg==,2020-11-28,Sin dato,Sin dato,Casa,730.0,6.0,7.0,2500.0,3424657.5342465756,Grandes propiedades,2082.4210157200337,20.052572516685878,Por encima del valor estimado,3.0,False
IHcM4dDCDPE5rrq1/ASKwQ==,2020-11-28,Cali,Lili,Apartamento,72.0,3.0,2.0,220.0,3055555.5555555555,Económicos estándar,211.01564035461283,4.25767475353434,Cerca del valor estimado,3.0,False
NbMFzIoV+mZ6Oh6UymrLvw==,2020-11-28,Medellín,Belén,Apartamento,55.0,2.0,2.0,183.83,3342363.6363636362,Económicos estándar,221.79059134859943,-17.115510228716083,Por debajo del valor estimado,3.0,False
LyYkOzC2WPj1IvWGbGSAQQ==,2020-11-28,Medellín,Belén,Apartamento,52.0,2.0,2.0,175.73,3379423.076923077,Económicos estándar,199.65478560715948,-11.983076455895162,Cerca del valor estimado,3.0,False
yPXEcV/3HpfMR7zRxDDxlA==,2020-11-28,Medellín,Belén,Apartamento,60.0,3.0,2.0,260.0,4333333.333333333,Económicos estándar,235.82143729553738,10.252911262754045,Cerca del valor estimado,145.0,False
XAtDSO2SrVo23YIBV86P9g==,2020-11-28,Medellín,El Poblado,Apartamento,62.0,2.0,2.0,305.0,4919354.838709678,Compactos en zona cara,275.7661514480747,10.600956063104745,Cerca del valor estimado,3.0,False
jkYUuMDeQ1Gd7Dl9OGXIPA==,2020-11-28,Medellín,El Poblado,Apartamento,156.0,3.0,4.0,960.0,6153846.153846154,Amplios de precio alto,754.4931386351694,27.237737607074802,Por encima del valor estimado,,True
0yE463M4UnZO4Nie/37UGg==,2020-11-28,Bogotá D.C,Zona Norte,Casa,140.0,2.0,2.0,1200.0,8571428.57142857,Compactos en zona cara,663.2662772014202,80.92281203610551,Por encima del valor estimado,11.0,False
m0rdhwj3cekK/+v4jcvi9A==,2020-11-28,Bogotá D.C,Zona Norte,Apartamento,67.0,3.0,2.0,280.0,4179104.4776119404,Económicos estándar,270.86151417110705,3.3738590943267206,Cerca del valor estimado,12.0,False
VAXtFg+qiluoM1QV8RolsA==,2020-11-28,Bogotá D.C,Zona Norte,Apartamento,76.0,1.0,2.0,450.0,5921052.631578947,Compactos en zona cara,566.4566537731267,-20.558793510044836,Por debajo del valor estimado,5.0,False
qxBB/hYyOmxpa4hmygsTYA==,2020-11-28,Bogotá D.C,Zona Norte,Apartamento,150.0,3.0,2.0,800.0,5333333.333333333,Económicos estándar,811.7446695521819,-1.4468428303522003,Cerca del valor estimado,68.0,False
rj/gzy8jdVWXmGd0pQ8+nA==,2020-11-28,Bogotá D.C,Zona Norte,Apartamento,78.0,1.0,2.0,480.0,6153846.153846154,Compactos en zona cara,566.4566537731267,-15.262713077381159,Por debajo del valor estimado,12.0,False
wYcEYVhWgllwyDIPOhh6pw==,2020-11-28,Bogotá D.C,Zona Norte,Apartamento,87.0,2.0,3.0,387.0,4448275.862068965,Compactos en zona cara,615.1213240312259,-37.08558216389285,Por debajo del valor estimado,12.0,False
vSXs5Mzqe0CLjWCjmBwEqQ==,2020-11-28,Bogotá D.C,Zona Norte,Apartamento,109.0,3.0,3.0,490.0,4495412.844036697,Amplios de precio alto,589.1243300030482,-16.825706384004764,Por debajo del valor estimado,185.0,False
kBm5j/ecCmpvukaPNTwBfQ==,2020-11-28,Bogotá D.C,Zona Norte,Apartamento,98.0,3.0,3.0,340.0,3469387.7551020407,Económicos estándar,507.1597912551382,-32.95998502591163,Por debajo del valor estimado,131.0,False
P32qNf/SjMBdAHEQikQWbA==,2020-11-28,Bogotá D.C,Zona Norte,Apartamento,110.0,3.0,3.0,800.0,7272727.2727272725,Amplios de precio alto,589.1243300030482,35.794765087339165,Por encima del valor estimado,3.0,False
xJ9AziwL/XRhKPlA6xtRiw==,2020-11-28,Bogotá D.C,Zona Norte,Apartamento,70.0,2.0,3.0,410.0,5857142.857142857,Compactos en zona cara,445.77515123485114,-8.025380314660795,Cerca del valor estimado,12.0,False
H+Xz5rk3KYQ/1m99iDvwAg==,2020-11-28,Bogotá D.C,Zona Norte,Apartamento,221.0,3.0,4.0,1750.0,7918552.036199095,Amplios de precio alto,1516.7844213481496,15.375657566720227,Por encima del valor estimado,11.0,False
+o+UfqimsfSfKAYbM5CB0w==,2020-11-28,Bogotá D.C,Zona Norte,Apartamento,108.0,3.0,4.0,620.0,5740740.740740741,Amplios de precio alto,616.5052709792495,0.5668611746335086,Cerca del valor estimado,82.0,False
zEnghbtuIma7fvZ1OL1pUA==,2020-11-28,Bogotá D.C,Zona Norte,Apartamento,283.0,3.0,4.0,1900.0,6713780.918727915,Amplios de precio alto,2081.200192472853,-8.706523914816353,Cerca del valor estimado,55.0,False
ccXl9Ikt5VhPDo4UJ7l0oQ==,2020-11-28,Bogotá D.C,Zona Norte,Casa,256.0,4.0,5.0,1420.0,5546875.0,Amplios de precio alto,1186.6424025690224,19.6653681788018,Por encima del valor estimado,69.0,False
Cg5zCOW/B3nJeAbGN0Bi0g==,2020-11-28,Bogotá D.C,Zona Chapinero,Apartamento,56.0,1.0,1.0,320.0,5714285.714285715,Compactos en zona cara,361.40143811848117,-11.455803367585991,Cerca del valor estimado,12.0,False
YQZOVm1S0c0Q+YT2gdt7mQ==,2020-11-28,Bogotá D.C,Zona Chapinero,Apartamento,72.0,2.0,1.0,480.0,6666666.666666667,Compactos en zona cara,322.44574168620727,48.86225430978677,Por encima del valor estimado,215.0,False
6Y/1srlgkJW/TfxoSnUzag==,2020-11-28,Bogotá D.C,Zona Chapinero,Apartamento,67.0,2.0,1.0,450.0,6716417.910447761,Compactos en zona cara,311.2650875597036,44.57130529092368,Por encima del valor estimado,156.0,False
2B6CTpOHTIS/s2EKyHM4HQ==,2020-11-28,Bogotá D.C,Zona Chapinero,Apartamento,75.0,1.0,2.0,600.0,8000000.0,Compactos en zona cara,572.9612378292627,4.719125899891086,Cerca del valor estimado,3.0,False
dcwzy8zBPiRxYI7FgzPSXg==,2020-11-28,Bogotá D.C,Zona Chapinero,Apartamento,139.0,3.0,2.0,800.0,5755395.683453238,Compactos en zona cara,740.2613870959059,8.069935018284909,Cerca del valor estimado,62.0,False
sgKjvLgcMV4RmlQdyz7vQA==,2020-11-28,Bogotá D.C,Zona Chapinero,Apartamento,41.0,1.0,2.0,285.0,6951219.5121951215,Compactos en zona cara,296.45936993961647,-3.8654099352469573,Cerca del valor estimado,108.0,False
CT146txTyjS78u1QmihGSg==,2020-11-28,Bogotá D.C,Zona Chapinero,Apartamento,83.0,3.0,2.0,380.0,4578313.253012048,Económicos estándar,371.24445287943524,2.3584317698635604,Cerca del valor estimado,3.0,False
1HjtVGVZwQD1Uga5S7JcQA==,2020-11-28,Bogotá D.C,Zona Chapinero,Apartamento,46.0,1.0,2.0,325.0,7065217.391304348,Compactos en zona cara,356.22571480412654,-8.765710476936299,Cerca del valor estimado,12.0,False
V+KhPihGyMcOUTr10sc1Fg==,2020-11-28,Bogotá D.C,Zona Chapinero,Apartamento,150.0,3.0,3.0,980.0,6533333.333333333,Amplios de precio alto,888.9874680600007,10.237774458014815,Cerca del valor estimado,66.0,False
rbXj/H2BRrbaQwiAN2bm8w==,2020-11-28,Bogotá D.C,Zona Chapinero,Apartamento,133.0,2.0,3.0,870.0,6541353.383458647,Compactos en zona cara,932.9754921941856,-6.749962107373139,Cerca del valor estimado,149.0,False
IxAKlOBZ7VVCOx8dBF7bAw==,2020-11-28,Bogotá D.C,Zona Chapinero,Apartamento,124.0,3.0,3.0,760.0,6129032.258064516,Amplios de precio alto,722.3300200361746,5.215064986768637,Cerca del valor estimado,68.0,False
XpM3dRCnP/GBsIYLPFoELw==,2020-11-28,Bogotá D.C,Zona Chapinero,Apartamento,281.0,3.0,3.0,1980.0,7046263.345195729,Amplios de precio alto,1798.4433756685319,10.095209378720552,Cerca del valor estimado,55.0,False
GomQFx38k+Pw8SJGxqc4Hw==,2020-11-28,Bogotá D.C,Zona Chapinero,Apartamento,118.0,2.0,3.0,810.0,6864406.779661017,Compactos en zona cara,758.7066775501187,6.760626203463588,Cerca del valor estimado,75.0,False
iuWq3NNcVccFKhrGNs5jRA==,2020-11-28,Bogotá D.C,Zona Chapinero,Apartamento,130.0,3.0,3.0,930.0,7153846.153846154,Amplios de precio alto,738.9002333987662,25.862729224244536,Por encima del valor estimado,55.0,False
uek3vYk7u4Ha08gR6G8/Mw==,2020-11-28,Bogotá D.C,Zona Chapinero,Apartamento,292.0,2.0,4.0,3200.0,10958904.10958904,Amplios de precio alto,2163.1736050359673,47.930799106934984,Por encima del valor estimado,3.0,False
0KreVbXdSfMdWMfH2ts+Uw==,2020-11-28,Bogotá D.C,Zona Chapinero,Apartamento,220.0,3.0,4.0,1800.0,8181818.181818182,Amplios de precio alto,1516.7844213481496,18.672104925769375,Por encima del valor estimado,3.0,False
FbTaq1NiTFXJk9HcVTZKtA==,2020-11-28,Bogotá D.C,Zona Chapinero,Apartamento,228.0,3.0,4.0,1390.0,6096491.228070175,Amplios de precio alto,1561.456837456278,-10.98056848856566,Cerca del valor estimado,55.0,False
cOs306rEG+SK8m+wfa81aQ==,2020-11-28,Bogotá D.C,Zona Chapinero,Apartamento,295.0,4.0,4.0,2400.0,8135593.220338983,Amplios de precio alto,1902.8221933714628,26.1284427079141,Por encima del valor estimado,55.0,False
DvSWTgksrISFV3Fk+cR61w==,2020-11-28,Bogotá D.C,Zona Chapinero,Apartamento,315.0,5.0,5.0,1300.0,4126984.126984127,Grandes propiedades,2050.065351180778,-36.58738736054254,Por debajo del valor estimado,68.0,False
AYNmN8t14CfxH4Kli67dwQ==,2020-11-28,Bogotá D.C,Zona Occidental,Casa,262.0,6.0,3.0,750.0,2862595.419847328,Grandes propiedades,1092.9116822555181,-31.375973724411782,Por debajo del valor estimado,131.0,False
BEuGJ/XewGuITCyvJW9M0w==,2020-11-28,Bogotá D.C,Zona Occidental,Apartamento,465.0,3.0,4.0,4200.0,9032258.064516129,Amplios de precio alto,2987.8646707395305,40.568615477502604,Por encima del valor estimado,3.0,False
